id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1316447580604293120	1316447580604293120	2020-10-14 15:35:36 -03	2020-10-14	15:35:36	-0300	1308553644648861696	apgh_upf	Associação dos Pós-graduandos em História - UPF		O simpósio Humanidades Digitais busca promover a troca de experiências entre historiadores e outros pesquisadores de áreas afins interessados em discutir recursos digitais e como incorporar e reconstruir continuamente a pesquisa. Para saber mais, acesse:  https://t.co/zhUC57s6aU  https://t.co/VdD9JSkFy9	pt	[]	['https://www.upf.br/iedph/simposios-tematicos']	['https://pbs.twimg.com/media/EkT2FAhXkAEbwdz.jpg']	0	1	4	[]	[]	https://twitter.com/apgh_upf/status/1316447580604293120			1	https://pbs.twimg.com/media/EkT2FAhXkAEbwdz.jpg							{'user_id': None, 'username': None}				
1316442303570075648	1316440651886727168	2020-10-14 15:14:38 -03	2020-10-14	15:14:38	-0300	133415058	casaoswaldocruz	Casa de Oswaldo Cruz | Fiocruz		"AO VIVO | Thiago Nicodemo: ""Para um país ser soberano, ele precisa ter a soberania sobre seus dados"". Acompanhe a primeira aula do curso de Humanidades Digitais:  https://t.co/aGozlGVrD8."	pt	[]	['http://bit.ly/3lJxv84']	[]	1	0	1	[]	[]	https://twitter.com/casaoswaldocruz/status/1316442303570075648			0								{'user_id': '133415058', 'username': 'casaoswaldocruz'}				
1316441915097833472	1316440651886727168	2020-10-14 15:13:05 -03	2020-10-14	15:13:05	-0300	133415058	casaoswaldocruz	Casa de Oswaldo Cruz | Fiocruz		AO VIVO: Em sua pesquisa, você utiliza arquivos e fontes digitais? Sabe explicar o que se perde quando um documento em papel é transformado em um arquivo PDF? E quando uma música em formato analógico vira um arquivo MP3? Acompanhe:  https://t.co/aGozlGVrD8. #humanidadesdigitais	pt	[]	['http://bit.ly/3lJxv84']	[]	1	0	0	['humanidadesdigitais']	[]	https://twitter.com/casaoswaldocruz/status/1316441915097833472			0								{'user_id': '133415058', 'username': 'casaoswaldocruz'}				
1316441476595953669	1316440651886727168	2020-10-14 15:11:20 -03	2020-10-14	15:11:20	-0300	133415058	casaoswaldocruz	Casa de Oswaldo Cruz | Fiocruz		"AO VIVO | Thiago Nicodemo: ""Nós não agenciamos mais os nossos próprios arquivos. Quem guarda as nossas cartas é o servidor da Google. Se ela vai ser mantida ou não para a posteridade, ninguém sabe”. Acompanhe:  https://t.co/aGozlGVrD8. #humanidadesdigitais"	pt	[]	['http://bit.ly/3lJxv84']	[]	1	0	0	['humanidadesdigitais']	[]	https://twitter.com/casaoswaldocruz/status/1316441476595953669			0								{'user_id': '133415058', 'username': 'casaoswaldocruz'}				
1316440651886727168	1316440651886727168	2020-10-14 15:08:04 -03	2020-10-14	15:08:04	-0300	133415058	casaoswaldocruz	Casa de Oswaldo Cruz | Fiocruz		AO VIVO | No Facebook da Casa de Oswaldo Cruz, Thiago Nicodemo, da Unicamp, explica agora por que é fundamental incorporar o digital nas pesquisas. #humanidadesdigitais. Acompanhe:  https://t.co/aGozlGVrD8.  https://t.co/xokPBYgGLb	pt	[]	['http://bit.ly/3lJxv84']	['https://pbs.twimg.com/media/EkTvuJCXsAAA5by.jpg']	0	2	4	['humanidadesdigitais']	[]	https://twitter.com/casaoswaldocruz/status/1316440651886727168			1	https://pbs.twimg.com/media/EkTvuJCXsAAA5by.jpg							{'user_id': None, 'username': None}				
1316425183356428299	1316425183356428299	2020-10-14 14:06:36 -03	2020-10-14	14:06:36	-0300	133415058	casaoswaldocruz	Casa de Oswaldo Cruz | Fiocruz		AO VIVO: Curso Introdução às Humanidades Digitais. Confira a primeira aula!  https://t.co/o8wAHNHT0h	pt	[]	['https://bit.ly/3lJxv84']	[]	0	1	3	[]	[]	https://twitter.com/casaoswaldocruz/status/1316425183356428299			0								{'user_id': None, 'username': None}				
1316412540419796995	1316412540419796995	2020-10-14 13:16:22 -03	2020-10-14	13:16:22	-0300	1291347692585725952	anjos_digitais	Anjos Digitais		Em todos os períodos da história da humanidade, o processo educacional esteve relacionado ao social, a instituição responsável pela educação era a família, o papel valorizado pela sociedade, e cultura, era o papel social do guerreiro.   Quanto ainda carregamos desta história?  https://t.co/h9bLkpic2z	pt	[]	[]	['https://pbs.twimg.com/media/EkTWOk0WkAAC6bo.jpg']	0	0	0	[]	[]	https://twitter.com/anjos_digitais/status/1316412540419796995			1	https://pbs.twimg.com/media/EkTWOk0WkAAC6bo.jpg							{'user_id': None, 'username': None}				
1316333024045420544	1316333024045420544	2020-10-14 08:00:23 -03	2020-10-14	08:00:23	-0300	1182676934842564609	lab_hdig	Laboratório de Humanidades Digitais (Lab_HDig)		Daniel Alves, coordenador do HD_Lab, é o novo editor da IJHAC: A Journal of Digital Humanities. Publicada pela Edinburgh University Press, é uma das revistas mais antigas sobre Humanidades Digitais, estando indexada na Scopus e na WoS. @DanielAlvesFCSH @Lab_HDig @EdinburghUP  https://t.co/l069qzStVX	pt	['danielalvesfcsh', 'lab_hdig', 'edinburghup']	[]	['https://pbs.twimg.com/media/EkSM5y1WoAAS16X.jpg']	0	3	6	[]	[]	https://twitter.com/Lab_HDig/status/1316333024045420544			1	https://pbs.twimg.com/media/EkSM5y1WoAAS16X.jpg							{'user_id': None, 'username': None}				
1316180478295240704	1316180478295240704	2020-10-13 21:54:14 -03	2020-10-13	21:54:14	-0300	1295488409302118407	sbhciencia	Sociedade Brasileira de História da Ciência		Curso Introdução às Humanidades Digitais, oferecido pela Casa de Oswaldo Cruz (COC/Fiocruz) em parceria com a Unicamp, terá sua primeira aula  na próxima quarta-feira, 14/10, às 14h, com transmissão pela página da COC no Facebook.	pt	[]	[]	[]	0	1	6	[]	[]	https://twitter.com/sbhciencia/status/1316180478295240704		https://twitter.com/casaoswaldocruz/status/1316076237194842113	0								{'user_id': None, 'username': None}				
1316133450873790465	1316133450873790465	2020-10-13 18:47:21 -03	2020-10-13	18:47:21	-0300	978453592561672192	larhud1	Laboratório em Rede de Humanidades Digitais		Olha o resultado da Nuvem de Palavras da I Jornada Nacional de Humanidades Digitais. Agradecemos a todos palestrantes, ouvintes e equipe. Até a próxima!  #HumanidadesDigitais #DigitalHumanities  https://t.co/SsDxfqaToa	pt	[]	[]	['https://pbs.twimg.com/media/EkPX4p-XYAAhLx8.jpg']	0	1	2	['humanidadesdigitais', 'digitalhumanities']	[]	https://twitter.com/larhud1/status/1316133450873790465			1	https://pbs.twimg.com/media/EkPX4p-XYAAhLx8.jpg							{'user_id': None, 'username': None}				
1316120062517010432	1316120062517010432	2020-10-13 17:54:09 -03	2020-10-13	17:54:09	-0300	978453592561672192	larhud1	Laboratório em Rede de Humanidades Digitais		Está acontecendo agora!!!!  A mesa 3 apresenta um pouco do panorama das Humanidades Digitais brasileiras pelo ponto de vista de cientistas de diferentes áreas do conhecimento e compreendê-la como campo de estudo interdisciplinar. Link para assistir:  https://t.co/KmjJXzpEAl  https://t.co/Hrbr9iAUEY	pt	[]	['https://youtu.be/OQo-YZZsqDk']	['https://pbs.twimg.com/media/EkPMNkvWoAEtoF9.jpg']	0	0	7	[]	[]	https://twitter.com/larhud1/status/1316120062517010432			1	https://pbs.twimg.com/media/EkPMNkvWoAEtoF9.jpg							{'user_id': None, 'username': None}				
1316100929825972226	1316023272425705472	2020-10-13 16:38:08 -03	2020-10-13	16:38:08	-0300	607602141	proghist	ProgrammingHistorian		Otimo! Nossos colegas falaram sobre muitos esforços interessantes para incluir métodos digitais nas humanidades, as razões para criar @ProgHist em português e a importância de reconhecer onde as práticas de DH/HD estão situadas.	pt	['proghist']	[]	[]	0	1	4	[]	[]	https://twitter.com/ProgHist/status/1316100929825972226			0								{'user_id': '607602141', 'username': 'ProgHist'}				
1316099041760030720	1316099041760030720	2020-10-13 16:30:38 -03	2020-10-13	16:30:38	-0300	1065576048883056641	alejosiowicz	AlejandraJosiowicz		Inscrições abertas! Venham conversar sobre #feminismo e #humanidadesdigitais na #AmericaLatina no @cpdocfgv	pt	['cpdocfgv']	[]	[]	0	3	7	['feminismo', 'humanidadesdigitais', 'americalatina']	[]	https://twitter.com/AleJosiowicz/status/1316099041760030720		https://twitter.com/AleJosiowicz/status/1310685559082418178	0								{'user_id': None, 'username': None}				
1316098416955535360	1316081459480924160	2020-10-13 16:28:09 -03	2020-10-13	16:28:09	-0300	33650538	jimmy_medeiros	Jimmy		@leofn3 @BeaMilz @dani_sanches Sua fala foi muito rica sobre os desafios das Humanidades Digitais no campo das ciências sociais. Trajetória muito interessante.	pt	['leofn3', 'beamilz', 'dani_sanches']	[]	[]	1	0	6	[]	[]	https://twitter.com/jimmy_medeiros/status/1316098416955535360			0								{'user_id': '1217118984', 'username': 'leofn3'}				
1316093022740897796	1316093022740897796	2020-10-13 16:06:43 -03	2020-10-13	16:06:43	-0300	978453592561672192	larhud1	Laboratório em Rede de Humanidades Digitais		A mesa 3 começou! Ela apresenta o estado da arte das Humanidades Digitais sob a perspectivas de práticas teórico-conceituais e metodológicas de diversas áreas do conhecimento. Link para assistir:  https://t.co/KmjJXzpEAl  https://t.co/NV8S3Ftdhp	pt	[]	['https://youtu.be/OQo-YZZsqDk']	['https://pbs.twimg.com/media/EkOzi-PWkAYFEiP.jpg']	0	1	6	[]	[]	https://twitter.com/larhud1/status/1316093022740897796			1	https://pbs.twimg.com/media/EkOzi-PWkAYFEiP.jpg							{'user_id': None, 'username': None}				
1316085928486744068	1316083554800070656	2020-10-13 15:38:31 -03	2020-10-13	15:38:31	-0300	760861763214639104	anthropolorgy	Umma Noydee		"@dafsdesenhando Eu aprendi semana passada num evento de humanidades digitais 😂   antes eu só chamava de ""gigantes da tecnologia"" ou ""vale do silício"" kkk"	pt	['dafsdesenhando']	[]	[]	0	0	1	[]	[]	https://twitter.com/anthropolorgy/status/1316085928486744068			0								{'user_id': '825859981287313408', 'username': 'dafsdesenhando'}				
1316085650546925577	1316081459480924160	2020-10-13 15:37:25 -03	2020-10-13	15:37:25	-0300	1022402798183477248	beamilz	Beatriz Milz		@leofn3 @jimmy_medeiros Oi Leonardo! A Jornada Nacional de Humanidades Digitais é um evento? Onde é possível acompanhar notícias e informações sobre? Obrigada!	pt	['leofn3', 'jimmy_medeiros']	[]	[]	1	0	4	[]	[]	https://twitter.com/BeaMilz/status/1316085650546925577			0								{'user_id': '1217118984', 'username': 'leofn3'}				
1316081459480924160	1316081459480924160	2020-10-13 15:20:46 -03	2020-10-13	15:20:46	-0300	1217118984	leofn3	Leonardo F. Nascimento		@jimmy_medeiros encontrar alguém nas ciências sociais que pensa e fala o que disse na  I Jornada Nacional de Humanidades Digitais é um sinal que nem tudo estás perdido! Parabéns!	pt	['jimmy_medeiros']	[]	[]	1	0	8	[]	[]	https://twitter.com/leofn3/status/1316081459480924160			0								{'user_id': '33650538', 'username': 'jimmy_medeiros'}				
1316068547957846019	1316068547957846019	2020-10-13 14:29:27 -03	2020-10-13	14:29:27	-0300	978453592561672192	larhud1	Laboratório em Rede de Humanidades Digitais		A mesa 2 está acontecendo agora!!! Ela apresenta o projeto internacional The Programming Historian, a partir da experiência de alguns cientistas que participaram da versão em português. Link para assistir:  https://t.co/iIml4Fkr0X  https://t.co/SkzIJzGTWA	pt	[]	['https://youtu.be/bt-OaMW2Fr4']	['https://pbs.twimg.com/media/EkOdVqMX0AQTK8u.jpg']	0	3	11	[]	[]	https://twitter.com/larhud1/status/1316068547957846019			1	https://pbs.twimg.com/media/EkOdVqMX0AQTK8u.jpg							{'user_id': None, 'username': None}				
1316068384690376704	1316026319692427266	2020-10-13 14:28:48 -03	2020-10-13	14:28:48	-0300	87918200	jenniferisve	#BlackLivesMatter ✊🏼Jennifer Isasi		Los diálogos sobre qué son #DigitalHumanities #HumanidadesDigitales #HumanitésNumériques y agora #HumanidadesDigitais han sido (y continuarán siendo) interesantes y relevantes a los cuatro campos.	es	[]	[]	[]	1	0	1	['digitalhumanities', 'humanidadesdigitales', 'humanitésnumériques', 'humanidadesdigitais']	[]	https://twitter.com/jenniferisve/status/1316068384690376704			0								{'user_id': '87918200', 'username': 'jenniferisve'}				
1316066250850799618	1316026319692427266	2020-10-13 14:20:20 -03	2020-10-13	14:20:20	-0300	87918200	jenniferisve	#BlackLivesMatter ✊🏼Jennifer Isasi		de investigación, pues guían al final las posibilidades de los proyectos. #HumanidadesDigitales #HumanitésNumériques o #HumanidadesDigitais no son simplemente una traducción de #DigitalHumanities	es	[]	[]	[]	1	0	0	['humanidadesdigitales', 'humanitésnumériques', 'humanidadesdigitais', 'digitalhumanities']	[]	https://twitter.com/jenniferisve/status/1316066250850799618			0								{'user_id': '87918200', 'username': 'jenniferisve'}				
1316065804408979456	1316065804408979456	2020-10-13 14:18:33 -03	2020-10-13	14:18:33	-0300	994232501391503360	odiloncaldeira	Odilon Caldeira Neto		Na I Jornada Nacional de Humanidades Digitais, acontece agora uma mesa importante sobre História Digital. Em discussão o projeto @ProgHist, que está sendo traduzido para o Pt-BR.  https://t.co/kUrqJ0PhYk	pt	['proghist']	['https://www.youtube.com/watch?v=bt-OaMW2Fr4&ab_channel=LARHUD']	[]	0	0	7	[]	[]	https://twitter.com/odiloncaldeira/status/1316065804408979456			0								{'user_id': None, 'username': None}				
1316060897425719297	1316060897425719297	2020-10-13 13:59:03 -03	2020-10-13	13:59:03	-0300	978453592561672192	larhud1	Laboratório em Rede de Humanidades Digitais		Olha a prévia da Nuvem de Palavras do evento! Conta pra gente o que é Humanidades Digitais com 3 palavras-chave e colabore com a nuvem de palavras! Use o código 4703082 no link:  https://t.co/SCFqxrutbd  https://t.co/DBoRYk4psj	pt	[]	['https://www.menti.com/']	['https://pbs.twimg.com/media/EkOVnLNWAAgfzT-.jpg']	1	1	11	[]	[]	https://twitter.com/larhud1/status/1316060897425719297			1	https://pbs.twimg.com/media/EkOVnLNWAAgfzT-.jpg							{'user_id': None, 'username': None}				
1316059684386877440	1316059684386877440	2020-10-13 13:54:14 -03	2020-10-13	13:54:14	-0300	978453592561672192	larhud1	Laboratório em Rede de Humanidades Digitais		A partir das 14 horas começa a Mesa 2 sobre o projeto The Programming Historian - assista pelo link:  https://t.co/iIml4Fkr0X	pt	[]	['https://youtu.be/bt-OaMW2Fr4']	[]	0	0	3	[]	[]	https://twitter.com/larhud1/status/1316059684386877440		https://twitter.com/Lab_HDig/status/1316057453189103616	0								{'user_id': None, 'username': None}				
1316057453189103616	1316057453189103616	2020-10-13 13:45:22 -03	2020-10-13	13:45:22	-0300	1182676934842564609	lab_hdig	Laboratório de Humanidades Digitais (Lab_HDig)		Está quase a começar a mesa sobre o The Programming Historian em português com  @jgob @DanielAlvesFCSH @jimmy_medeiros e Luis Ferla, um projeto em que o DH_Lab colabora. @larhud1 @ProgHist	pt	['jgob', 'danielalvesfcsh', 'jimmy_medeiros', 'larhud1', 'proghist']	[]	[]	0	2	11	[]	[]	https://twitter.com/Lab_HDig/status/1316057453189103616		https://twitter.com/Lab_HDig/status/1315949601082531840	0								{'user_id': None, 'username': None}				
1316029676742234112	1316029676742234112	2020-10-13 11:55:00 -03	2020-10-13	11:55:00	-0300	1309684332559294466	peprohm	PEP-ROHM		O tema Humanidades Digitais contempla o uso das tecnologias e mídias digitais na geração e propagação de informações, além de meio de comunicação, junto à sociedade e pelas organizações. Em nosso programa, temos investigado e aprofundado nossas pesquisas e estudos nesta temática	pt	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/PepRohm/status/1316029676742234112			0								{'user_id': None, 'username': None}				
1316028449228611586	1316028449228611586	2020-10-13 11:50:07 -03	2020-10-13	11:50:07	-0300	87272789	mrockembach	Moises Rockembach		Hoje falaremos sobre Humanidades Digitais, arquivos da web e preservação digital na I Jornada Nacional de Humanidades Digitais no canal do youtube do Laboratório em Rede de Humanidades Digitais (IBICT) #webarchiving  https://t.co/shd2T4oJ25  https://t.co/1QJBiXM1tm	pt	[]	['https://bit.ly/3mUTfzm']	['https://pbs.twimg.com/media/EkN4k9JVgAQXKCi.jpg']	0	0	1	['webarchiving']	[]	https://twitter.com/mrockembach/status/1316028449228611586			1	https://pbs.twimg.com/media/EkN4k9JVgAQXKCi.jpg							{'user_id': None, 'username': None}				
1316026839933087745	1316026839933087745	2020-10-13 11:43:43 -03	2020-10-13	11:43:43	-0300	156841153	clubedoleandro	L E L E		assistindo um evento sobre humanidades digitais que me deu um MEDO GENUÍNO de estar entrando em uma área de pesquisa onde as pessoas deliberadamente usam termos como FRAMEWORK, GUIDELINE, INSIGHT	pt	[]	[]	[]	0	0	5	[]	[]	https://twitter.com/clubedoleandro/status/1316026839933087745			0								{'user_id': None, 'username': None}				
1316026319692427266	1316026319692427266	2020-10-13 11:41:39 -03	2020-10-13	11:41:39	-0300	87918200	jenniferisve	#BlackLivesMatter ✊🏼Jennifer Isasi		Que grande oportunidade de aprender na Jornada Nacional de Humanidades Digitais em português. Já estou assistindo e mal posso esperar pela mesa redonda @ProgHist com meus novos colegas.  Todos podem assistir!  https://t.co/5beiXoM17C	pt	['proghist']	['https://www.youtube.com/channel/UC-MNEY-O0GOvkUD7NgR6Btg']	[]	3	2	8	[]	[]	https://twitter.com/jenniferisve/status/1316026319692427266			0								{'user_id': None, 'username': None}				
1316024450513395713	1316024450513395713	2020-10-13 11:34:14 -03	2020-10-13	11:34:14	-0300	622908793	danielalvesfcsh	Daniel Alves		A I Jornada Nacional de Humanidades Digitais organizada pelo @larhud1 já começou. A mesa sobre o @ProgHist em português começa daqui a pouco (18 horas em Lisboa / 14 horas no Rio). Sigam o link para o YouTube...	pt	['larhud1', 'proghist']	[]	[]	0	2	4	[]	[]	https://twitter.com/DanielAlvesFCSH/status/1316024450513395713		https://twitter.com/ProgHist/status/1316023272425705472	0								{'user_id': None, 'username': None}				
1316023272425705472	1316023272425705472	2020-10-13 11:29:33 -03	2020-10-13	11:29:33	-0300	607602141	proghist	ProgrammingHistorian		Amigos, participem desta importante mesa redonda hoje para saber mais sobre nossa mais nova publicação com @DanielAlvesFCSH @jimmy_medeiros Luis Ferla e @jgob  #HumanidadesDigitais	pt	['danielalvesfcsh', 'jimmy_medeiros', 'jgob']	[]	[]	1	5	8	['humanidadesdigitais']	[]	https://twitter.com/ProgHist/status/1316023272425705472		https://twitter.com/larhud1/status/1314562006041726976	0								{'user_id': None, 'username': None}				
1316018894931337218	1316018894931337218	2020-10-13 11:12:09 -03	2020-10-13	11:12:09	-0300	42070947	jgob	Joshua Ortiz Baco		This is today! Honored to be presenting with the newest team to join @ProgHist | está presentación es hoy! Conozcan al nuevo equipo en portugués de @ProgHist | Apresentação hoje com nova equipe do @ProgHist #HumanidadesDigitales #HumanidadesDigitais #DigitalHumanities	es	['proghist', 'proghist', 'proghist']	[]	[]	0	3	14	['humanidadesdigitales', 'humanidadesdigitais', 'digitalhumanities']	[]	https://twitter.com/jgob/status/1316018894931337218		https://twitter.com/larhud1/status/1314562006041726976	0								{'user_id': None, 'username': None}				
1316011380005191691	1316011380005191691	2020-10-13 10:42:17 -03	2020-10-13	10:42:17	-0300	48388985	araceletorres	Aracele Torres		Começou a Jornada de Humanidades Digitais!	pt	[]	[]	[]	0	1	14	[]	[]	https://twitter.com/araceletorres/status/1316011380005191691		https://twitter.com/larhud1/status/1316009985608884228	0								{'user_id': None, 'username': None}				
1316010685659144193	1316010685659144193	2020-10-13 10:39:32 -03	2020-10-13	10:39:32	-0300	228875500	lema2r	Sulema Rodríguez-Roche		I JORNADA NACIONAL DE HUMANIDADES DIGITAIS  https://t.co/vpNGdmBT3M @hdcicuba @AniaRHdez	es	['hdcicuba', 'aniarhdez']	['https://www.sympla.com.br/i-jornada-nacional-de-humanidades-digitais__995985']	[]	0	0	0	[]	[]	https://twitter.com/lema2r/status/1316010685659144193			0								{'user_id': None, 'username': None}				
1316009985608884228	1316009985608884228	2020-10-13 10:36:45 -03	2020-10-13	10:36:45	-0300	978453592561672192	larhud1	Laboratório em Rede de Humanidades Digitais		A mesa 1 está acontecendo agora! Assista no YouTube  https://t.co/7dd8DevDIU  https://t.co/KoPLA2utRD	pt	[]	['https://youtu.be/GjBYB7HWeT8']	['https://pbs.twimg.com/media/EkNn-gNUwAAqJNm.jpg']	0	1	7	[]	[]	https://twitter.com/larhud1/status/1316009985608884228			1	https://pbs.twimg.com/media/EkNn-gNUwAAqJNm.jpg							{'user_id': None, 'username': None}				
1316006228414300160	1316005854190153729	2020-10-13 10:21:49 -03	2020-10-13	10:21:49	-0300	978453592561672192	larhud1	Laboratório em Rede de Humanidades Digitais		O resultado da nuvem de palavras será publicado nas nossas redes durante e ao final do evento.	pt	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/larhud1/status/1316006228414300160			0								{'user_id': '978453592561672192', 'username': 'larhud1'}				
1316005854190153729	1316005854190153729	2020-10-13 10:20:20 -03	2020-10-13	10:20:20	-0300	978453592561672192	larhud1	Laboratório em Rede de Humanidades Digitais		O que são Humanidades Digitais para você? Conta pra gente com 3 palavras-chave e colabore com a nuvem de palavras! Use o código 4703082 no link:  https://t.co/SCFqxrutbd	pt	[]	['https://www.menti.com/']	[]	1	1	3	[]	[]	https://twitter.com/larhud1/status/1316005854190153729			0								{'user_id': None, 'username': None}				
